[  1.58000000e+00   5.80000000e-01   8.00000000e-02  -3.00000000e-02
   1.04700000e+03   1.50310000e+04   1.40000000e+00]
Optimization terminated successfully.
         Current function value: 738099.833767
         Iterations: 744
         Function evaluations: 1101
[  2.38349100e+00   6.60945899e-01   4.00212985e-02  -4.23659993e-02
   1.08730723e+03   1.53883062e+04   1.42800210e+00]
0.738099833767
2.9772 ,  1712.0 ,  1701.23226713
3.2253 ,  1544.25 ,  1551.10775568
3.4734 ,  1421.25 ,  1464.84356073
3.7215 ,  1361.5 ,  1406.25351134
3.9696 ,  1296.25 ,  1359.58095934
4.2177 ,  1323.75 ,  1319.13123677
4.4658 ,  1186.5 ,  1283.18897528
4.7139 ,  1158.0 ,  1251.29297142
4.962 ,  1159.75 ,  1223.26179799
5.2101 ,  1201.75 ,  1198.91691225
5.4582 ,  1129.75 ,  1178.02888269
5.7063 ,  1181.25 ,  1160.32176138
5.9544 ,  1127.25 ,  1145.4889486
6.2025 ,  1159.75 ,  1133.20932756
6.4506 ,  1131.25 ,  1123.16119311
6.6987 ,  1177.75 ,  1115.03343428
6.9468 ,  1156.25 ,  1108.53392279
7.1949 ,  1091.75 ,  1103.39526748
7.443 ,  1143.75 ,  1099.37822042
7.6911 ,  1106.75 ,  1096.27309657
7.9392 ,  1120.75 ,  1093.89960283
8.1873 ,  1047.25 ,  1092.10547199
8.4354 ,  1140.75 ,  1090.76426993
8.683499999999999 ,  1065.0 ,  1089.77269976
8.9316 ,  1075.75 ,  1089.04767134
9.1797 ,  1166.75 ,  1088.52334641
9.4278 ,  1152.5 ,  1088.14831294
9.675899999999999 ,  1140.0 ,  1087.88299139
9.924 ,  1181.75 ,  1087.69733247
10.1721 ,  1140.75 ,  1087.5688314
10.4202 ,  1056.5 ,  1087.48085799
10.668299999999999 ,  1068.5 ,  1087.42128422
10.9164 ,  1028.5 ,  1087.38137965
11.1645 ,  1095.75 ,  1087.35493987
11.4126 ,  1034.5 ,  1087.33761122
11.660699999999999 ,  1076.0 ,  1087.32637691
11.9088 ,  1087.5 ,  1087.31917239
12.1569 ,  1042.75 ,  1087.31460209
12.405 ,  1061.5 ,  1087.31173418
12.653099999999998 ,  997.5 ,  1087.30995397
12.9012 ,  993.25 ,  1087.30886087
13.1493 ,  1085.0 ,  1087.30819691
13.3974 ,  1025.75 ,  1087.30779797
13.645499999999998 ,  1026.5 ,  1087.30756085
13.8936 ,  1135.25 ,  1087.30742143
14.1417 ,  1081.0 ,  1087.30734035
14.3898 ,  1053.25 ,  1087.30729369
14.637899999999998 ,  1004.0 ,  1087.30726714
14.886 ,  1067.25 ,  1087.30725219
15.1341 ,  1016.75 ,  1087.30724387
15.3822 ,  1003.5 ,  1087.30723928
15.630299999999998 ,  1060.5 ,  1087.30723678
15.8784 ,  978.75 ,  1087.30723543
16.1265 ,  1023.25 ,  1087.30723471
16.3746 ,  1096.0 ,  1087.30723433
16.6227 ,  1093.75 ,  1087.30723413
16.8708 ,  1124.75 ,  1087.30723403
17.1189 ,  1113.75 ,  1087.30723398
17.366999999999997 ,  1173.0 ,  1087.30723395
17.615099999999998 ,  1007.75 ,  1087.30723394
17.8632 ,  1041.0 ,  1087.30723393
18.1113 ,  1073.5 ,  1087.30723393
18.3594 ,  1043.25 ,  1087.30723393
18.607499999999998 ,  1111.0 ,  1087.30723393
18.8556 ,  1146.5 ,  1087.30723393
19.1037 ,  1073.0 ,  1087.30723393
19.351799999999997 ,  1030.0 ,  1087.30723393
19.599899999999998 ,  1039.75 ,  1087.30723393
19.848 ,  1058.5 ,  1087.30723393
20.0961 ,  1089.0 ,  1087.30723393
20.3442 ,  1045.75 ,  1087.30723393
20.592299999999998 ,  1030.0 ,  1087.30723393
20.8404 ,  968.25 ,  1087.30723393
21.0885 ,  915.25 ,  1087.30723393
21.336599999999997 ,  1002.0 ,  1087.30723393
21.584699999999998 ,  1027.25 ,  1087.30723393
21.8328 ,  1034.5 ,  1087.30723393
22.0809 ,  1024.0 ,  1087.30723393
22.329 ,  1009.0 ,  1087.30723393
22.577099999999998 ,  991.75 ,  1087.30723393
22.8252 ,  978.75 ,  1087.30723393
23.0733 ,  1044.0 ,  1087.30723393
23.321399999999997 ,  1050.25 ,  1087.30723393
